Time,Wind,Temp,Price
2020-12-23 09:00:00,5.81280487804878,2.8950248756218904,2.6288
2020-12-23 10:00:00,5.787195121951219,2.856716417910448,2.47752
2020-12-23 11:00:00,5.730909090909091,2.791625615763547,2.42668
2020-12-23 12:00:00,5.593333333333333,2.729064039408867,2.46884
2020-12-23 13:00:00,5.541212121212121,2.6738916256157634,2.53456
2020-12-23 14:00:00,5.57116564417178,2.6326732673267323,2.759
2020-12-23 15:00:00,5.586585365853659,2.602463054187192,3.14588
2020-12-23 16:00:00,5.528484848484848,2.570935960591133,3.72372
2020-12-23 17:00:00,5.528484848484848,2.550246305418719,3.937
2020-12-23 18:00:00,5.543292682926829,2.532178217821782,3.95436
2020-12-23 19:00:00,5.4365853658536585,2.544059405940594,4.1912
2020-12-23 20:00:00,5.325609756097561,2.5400990099009904,2.59036
2020-12-23 21:00:00,5.168292682926829,2.557425742574257,2.37584
2020-12-23 22:00:00,5.030061349693251,2.564179104477612,2.31508
2020-12-23 23:00:00,4.996341463414634,2.5722772277227723,2.23076
2020-12-24 00:00:00,4.9158536585365855,2.5806930693069305,2.03732
2020-12-24 01:00:00,4.804242424242425,2.618226600985221,1.62812
2020-12-24 02:00:00,4.7,2.604926108374384,1.55372
2020-12-24 03:00:00,4.535365853658536,2.562871287128713,1.34788
2020-12-24 04:00:00,4.481212121212121,2.48768472906404,1.26108
2020-12-24 05:00:00,4.43719512195122,2.4346534653465346,1.17056
2020-12-24 06:00:00,4.427272727272728,2.3389162561576358,1.34788
2020-12-24 07:00:00,4.366463414634146,2.252709359605912,1.44212
2020-12-24 08:00:00,4.346341463414634,2.1995073891625614,1.73476
2020-12-24 09:00:00,4.337654320987655,2.136138613861386,2.40808
2020-12-24 10:00:00,4.49079754601227,2.0985221674876846,2.87928
2020-12-24 11:00:00,4.493865030674846,2.0832512315270937,2.48496
2020-12-24 12:00:00,4.457055214723926,1.9916256157635468,2.51348
2020-12-24 13:00:00,4.457926829268293,1.867487684729064,3.16572
2020-12-24 14:00:00,4.4739393939393945,1.7147783251231528,2.88796
2020-12-24 15:00:00,4.58060606060606,1.5714285714285714,4.05728
2020-12-24 16:00:00,4.777575757575757,1.480295566502463,4.32388
2020-12-24 17:00:00,4.942424242424242,1.3970443349753696,3.41868
2020-12-24 18:00:00,5.024848484848485,1.2842364532019703,2.73916
2020-12-24 19:00:00,5.084242424242424,1.2039408866995074,2.24688
2020-12-24 20:00:00,5.17939393939394,1.145320197044335,1.98648
2020-12-24 21:00:00,5.348484848484849,1.0866995073891623,1.97656
2020-12-24 22:00:00,5.3725609756097565,1.0236453201970444,1.99516
2020-12-24 23:00:00,5.321212121212121,0.967487684729064,1.9964
2020-12-25 00:00:00,5.235151515151514,0.9310344827586208,1.70128
2020-12-25 01:00:00,5.286060606060606,0.8561576354679804,1.705
2020-12-25 02:00:00,5.412121212121212,0.7911330049261084,1.66408
2020-12-25 03:00:00,5.357575757575757,0.7275862068965516,1.63308
2020-12-25 04:00:00,5.438181818181818,0.645320197044335,1.5586799999999998
2020-12-25 05:00:00,5.483636363636363,0.6019704433497537,1.60456
2020-12-25 06:00:00,5.359259259259259,0.5650246305418719,1.67772
2020-12-25 07:00:00,5.22716049382716,0.5339901477832513,1.61448
2020-12-25 08:00:00,5.19079754601227,0.5236453201970444,1.7794
2020-12-25 09:00:00,5.11939393939394,0.5438423645320196,2.22208
2020-12-25 10:00:00,5.000606060606061,0.5861386138613862,2.36716
2020-12-25 11:00:00,4.935975609756097,0.6118811881188119,2.39196
2020-12-25 12:00:00,4.875757575757576,0.5911330049261084,2.47132
2020-12-25 13:00:00,4.671951219512195,0.5862068965517241,2.5358
2020-12-25 14:00:00,4.500602409638554,0.5679802955665024,2.56184
2020-12-25 15:00:00,4.421818181818182,0.5435643564356436,2.74536
2020-12-25 16:00:00,4.341566265060242,0.5532019704433497,2.81232
2020-12-25 17:00:00,4.304216867469879,0.554679802955665,2.85696
2020-12-25 18:00:00,4.2295180722891565,0.5315270935960591,2.86564
2020-12-25 19:00:00,4.241212121212121,0.5310344827586206,2.85696
2020-12-25 20:00:00,4.204819277108434,0.5,2.7714
2020-12-25 21:00:00,3.983734939759036,0.4359605911330049,2.73048
2020-12-25 22:00:00,3.8536144578313256,0.4123152709359606,2.76148
